-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,0.18679386319554642,0.3553030415921397,0.48903268273583855,0.5748923976022996,0.6044776390805842,0.5748923976022995,0.489032682735838,0.3553030415921387,0.18679386319554453,-3.5522153508736295e-15
-0.0,0.3022388195402922,0.5748923976022997,0.7912715022761307,0.9301954391944395,0.9780653654716771,0.9301954391944391,0.7912715022761301,0.5748923976022982,0.30223881954028914,-5.747605173072665e-15
-0.0,0.30223881954029236,0.5748923976023,0.7912715022761312,0.9301954391944399,0.9780653654716777,0.9301954391944398,0.7912715022761306,0.5748923976022985,0.30223881954028936,-5.747605173072666e-15
-0.0,0.1867938631955469,0.35530304159214066,0.48903268273583983,0.574892397602301,0.6044776390805856,0.5748923976023008,0.48903268273583933,0.35530304159213966,0.186793863195545,-3.55221535087363e-15
-0.0,8.027766485751132e-16,1.5246304845908421e-15,2.101719049712805e-15,2.37111917402087e-15,2.4448780057830493e-15,2.3410177581436477e-15,2.030982385866125e-15,1.4710455076283324e-15,7.814262057938602e-16,-7.4010178757681446e-31
0.0,-0.18679386319554522,-0.3553030415921375,-0.48903268273583556,-0.5748923976022962,-0.6044776390805806,-0.5748923976022959,-0.48903268273583517,-0.3553030415921366,-0.18679386319554336,3.5522153508736284e-15
0.0,-0.30223881954029047,-0.5748923976022966,-0.7912715022761265,-0.9301954391944347,-0.9780653654716722,-0.9301954391944343,-0.7912715022761259,-0.574892397602295,-0.3022388195402874,5.747605173072665e-15
0.0,-0.30223881954029,-0.5748923976022956,-0.7912715022761252,-0.9301954391944331,-0.9780653654716703,-0.9301954391944327,-0.7912715022761245,-0.574892397602294,-0.302238819540287,5.747605173072666e-15
0.0,-0.18679386319554364,-0.35530304159213444,-0.4890326827358313,-0.5748923976022912,-0.6044776390805753,-0.5748923976022909,-0.4890326827358309,-0.3553030415921335,-0.18679386319554175,3.5522153508736303e-15
0.0,3.735020253802903e-15,7.104430701747259e-15,9.77840997312526e-15,1.1495210346145331e-14,1.2086779438644711e-14,1.1495210346145331e-14,9.77840997312526e-15,7.10443070174726e-15,3.735020253802904e-15,1.4802035751536289e-30
