0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.18679386319554642,0.3553030415921397,0.4890326827358385,0.5748923976022996,0.6044776390805843,0.5748923976022996,0.4890326827358385,0.35530304159213977,0.18679386319554647,7.402716058561866e-17
0.0,0.30223881954029214,0.5748923976022996,0.7912715022761306,0.9301954391944393,0.978065365471677,0.9301954391944393,0.7912715022761306,0.5748923976022997,0.3022388195402922,1.1977846191817754e-16
0.0,0.30223881954029214,0.5748923976022996,0.7912715022761306,0.9301954391944395,0.978065365471677,0.9301954391944395,0.7912715022761306,0.5748923976022997,0.30223881954029225,1.1977846191817754e-16
0.0,0.18679386319554644,0.35530304159213977,0.48903268273583866,0.5748923976022997,0.6044776390805844,0.5748923976022997,0.48903268273583866,0.3553030415921399,0.18679386319554647,7.402716058561867e-17
0.0,3.891838146169899e-17,7.402716058561866e-17,1.0188964545386177e-16,1.1977846191817754e-16,1.2594252798432554e-16,1.1977846191817754e-16,1.0188964545386177e-16,7.402716058561867e-17,3.8918381461699e-17,1.5423511377253024e-32
0.0,-0.18679386319554636,-0.35530304159213966,-0.48903268273583844,-0.5748923976022996,-0.6044776390805842,-0.5748923976022996,-0.48903268273583844,-0.3553030415921397,-0.18679386319554642,-7.402716058561863e-17
0.0,-0.30223881954029214,-0.5748923976022996,-0.7912715022761306,-0.9301954391944393,-0.978065365471677,-0.9301954391944393,-0.7912715022761306,-0.5748923976022997,-0.3022388195402922,-1.1977846191817754e-16
0.0,-0.30223881954029214,-0.5748923976022996,-0.7912715022761306,-0.9301954391944395,-0.978065365471677,-0.9301954391944395,-0.7912715022761306,-0.5748923976022997,-0.30223881954029225,-1.1977846191817754e-16
0.0,-0.18679386319554647,-0.3553030415921399,-0.4890326827358387,-0.5748923976022998,-0.6044776390805845,-0.5748923976022998,-0.4890326827358387,-0.35530304159213993,-0.18679386319554653,-7.402716058561867e-17
0.0,-7.783676292339798e-17,-1.4805432117123731e-16,-2.0377929090772354e-16,-2.395569238363551e-16,-2.5188505596865107e-16,-2.395569238363551e-16,-2.0377929090772354e-16,-1.4805432117123734e-16,-7.7836762923398e-17,-3.084702275450605e-32
