0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.012295178586472378,0.024514553308397382,0.03658278765725992,0.0484254769552041,0.059969607084614296,0.07114400464442988,0.08187977575783031,0.09211073082589533,0.1017737926084925,0.11080938511643801,0.11916180091728097,0.12677954459014912,0.1336156502121423,0.13962797091886525,0.14477943875386146,0.14903829320489126,0.15237827701805126,0.15477879808247605,0.15622505638754908,0.15670813526989,0.1562250563875491,0.15477879808247602,0.15237827701805123,0.14903829320489123,0.1447794387538614,0.13962797091886517,0.13361565021214222,0.12677954459014898,0.1191618009172808,0.1108093851164378,0.10177379260849226,0.09211073082589503,0.08187977575782997,0.07114400464442949,0.05996960708461385,0.04842547695520359,0.03658278765725933,0.024514553308396688,0.012295178586471568,-9.453944377718237e-16
0.0,0.024287609070787548,0.04842547695520411,0.07226478567108668,0.09565855795282724,0.11846256341509023,0.14053620778109943,0.16174339969310683,0.1819533897608679,0.2010415766751113,0.21889027541604444,0.23538944282063484,0.2504373560353033,0.26394123967114247,0.2758178377950403,0.28599392723019357,0.29440676900134133,0.30100449514141053,0.3057464284747813,0.30860333340560037,0.30955759616495204,0.30860333340560037,0.3057464284747813,0.3010044951414105,0.29440676900134116,0.28599392723019346,0.2758178377950402,0.2639412396711422,0.25043735603530304,0.23538944282063448,0.21889027541604403,0.20104157667511083,0.18195338976086733,0.16174339969310617,0.14053620778109865,0.11846256341508936,0.09565855795282625,0.0722647856710855,0.04842547695520274,0.024287609070785948,-1.8675101269014512e-15
0.0,0.03568199801382675,0.07114400464442987,0.10616738482861784,0.14053620778109943,0.1740385782795792,0.20646794306926533,0.23762436433237125,0.26731575237124855,0.29535904990524914,0.32158136067973314,0.34582101542897276,0.3679285686209357,0.38776771983868613,0.40521615411777934,0.42016629605869155,0.4325259730649304,0.44221898361774276,0.44918556708381735,0.4533827721594619,0.45478472167967254,0.4533827721594619,0.4491855670838173,0.44221898361774264,0.43252597306493024,0.4201662960586913,0.40521615411777906,0.3877677198386858,0.3679285686209353,0.34582101542897226,0.3215813606797326,0.29535904990524847,0.2673157523712478,0.2376243643323703,0.2064679430692642,0.17403857827957792,0.14053620778109796,0.10616738482861614,0.07114400464442787,0.035681998013824406,-2.7436415187959954e-15
0.0,0.04619777774400355,0.09211073082589533,0.13745579062231925,0.18195338976086792,0.22532918574589889,0.2673157523712486,0.3076542284917216,0.34609591398813055,0.38240380308623273,0.4163540455761398,0.4477373269233004,0.4763601587622092,0.5020460718165218,0.5246367038908257,0.5439927762262352,0.5599949522002554,0.5725445730767429,0.5815642662698217,0.5869984223716042,0.5888135380026827,0.5869984223716043,0.5815642662698217,0.5725445730767427,0.5599949522002552,0.543992776226235,0.5246367038908254,0.5020460718165215,0.4763601587622087,0.44773732692329987,0.4163540455761391,0.38240380308623184,0.34609591398812956,0.30765422849172036,0.26731575237124716,0.2253291857458972,0.181953389760866,0.13745579062231705,0.09211073082589273,0.04619777774400051,-3.5522153508736295e-15
0.0,0.05557601486448896,0.11080938511643804,0.16535957866128453,0.21889027541604447,0.2710714408344616,0.3215813606797332,0.3701086244997604,0.41635404557613986,0.4600325055097728,0.5008747120706066,0.5386288594737818,0.5730621808460299,0.6039623833108495,0.6311389568446852,0.6544243488345732,0.6736749970957171,0.6887722149800968,0.6996229231191208,0.7061602232888852,0.708343810859971,0.7061602232888853,0.6996229231191206,0.6887722149800966,0.6736749970957168,0.6544243488345728,0.6311389568446849,0.6039623833108491,0.5730621808460292,0.538628859473781,0.5008747120706059,0.4600325055097718,0.41635404557613864,0.37010862449975895,0.32158136067973153,0.27107144083445966,0.21889027541604217,0.16535957866128187,0.1108093851164349,0.055576014864485296,-4.273321851885903e-15
0.0,0.06358578605279205,0.12677954459014915,0.18919166507663132,0.2504373560353033,0.31013901741514605,0.36792856862093576,0.4234497178525129,0.4763601587622092,0.5263336808873095,0.5730621808460299,0.6162575618973218,0.6556535101530826,0.691007136491833,0.7221004740509211,0.7487418220647111,0.7707669277635507,0.7880399990467157,0.8004545416858663,0.8079340158973778,0.8104323082355588,0.8079340158973778,0.800454541685866,0.7880399990467153,0.7707669277635503,0.7487418220647107,0.7221004740509207,0.6910071364918327,0.6556535101530819,0.6162575618973212,0.573062180846029,0.5263336808873083,0.47636015876220783,0.4234497178525113,0.36792856862093387,0.3101390174151438,0.2504373560353007,0.18919166507662824,0.12677954459014557,0.06358578605278788,-4.88920498656263e-15
0.0,0.07002986415935032,0.1396279709188653,0.20836522480665357,0.27581783779504043,0.3415699420946826,0.4052161541177794,0.4663640738026951,0.5246367038908257,0.579674774240062,0.6311389568446852,0.6787119579053608,0.7221004740509211,0.7610370006511835,0.795281481071948,0.8246227867039756,0.8488800186410704,0.8679036229819922,0.8815763128799887,0.8898137916552081,0.8925652725117615,0.889813791655208,0.8815763128799885,0.8679036229819919,0.84888001864107,0.8246227867039752,0.7952814810719475,0.7610370006511828,0.7221004740509205,0.67871195790536,0.6311389568446844,0.5796747742400608,0.5246367038908243,0.4663640738026934,0.4052161541177773,0.34156994209468017,0.27581783779503755,0.20836522480665018,0.13962797091886137,0.07002986415934571,-5.384699668129127e-15
0.0,0.07474957459451119,0.14903829320489134,0.22240814117740162,0.2944067690013414,0.3645902811942027,0.43252597306493046,0.4977949984822317,0.5599949522002554,0.6187423508207465,0.6736749970957171,0.7244542129939235,0.7707669277635507,0.8123276081175033,0.8488800186410704,0.8801988015684646,0.9060908661883863,0.9263965793124682,0.9409907494669658,0.9497833987398225,0.9527203175244185,0.9497833987398224,0.9409907494669655,0.9263965793124678,0.9060908661883856,0.880198801568464,0.8488800186410698,0.8123276081175024,0.7707669277635498,0.7244542129939227,0.673674997095716,0.6187423508207451,0.5599949522002539,0.49779499848222986,0.4325259730649283,0.3645902811942001,0.29440676900133833,0.22240814117739807,0.14903829320488712,0.07474957459450629,-5.747605173072665e-15
0.0,0.07762870242354016,0.1547787980824761,0.23097463098206036,0.3057464284747814,0.3786331975649508,0.44918556708381746,0.516968558212254,0.5815642662698218,0.6425744372360932,0.6996229231191209,0.752358001032889,0.8004545416858663,0.8436160139112047,0.8815763128799888,0.9141014007259958,0.9409907494669658,0.9620785773262951,0.9772348708328161,0.9863661863970824,0.9894162264221699,0.9863661863970823,0.9772348708328157,0.9620785773262945,0.9409907494669653,0.9141014007259951,0.881576312879988,0.8436160139112039,0.8004545416858654,0.752358001032888,0.6996229231191197,0.642574437236092,0.5815642662698203,0.5169685582122521,0.4491855670838152,0.3786331975649481,0.30574642847477823,0.23097463098205664,0.15477879808247175,0.07762870242353505,-5.9689855634472125e-15
