0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0030816358547299666,0.006144272399667615,0.009169027462083406,0.012137252421184424,0.015030647183062849,0.017831373006860305,0.020522162486537248,0.023086426010173154,0.025508354040440665,0.027773014585660387,0.029866445260494992,0.03177573936869778,0.033489125477186965,0.03499603999084502,0.0362871922805953,0.03735462196321979,0.03819174797976874,0.03879340916997748,0.0391558960925357,0.03927697389502671,0.0391558960925357,0.03879340916997748,0.03819174797976875,0.0373546219632198,0.03628719228059531,0.034996039990845024,0.033489125477186986,0.031775739368697806,0.029866445260495023,0.027773014585660425,0.025508354040440703,0.023086426010173192,0.02052216248653729,0.017831373006860357,0.015030647183062905,0.012137252421184484,0.009169027462083474,0.006144272399667688,0.0030816358547300442,8.227514448358597e-17,-0.00308163585472988,-0.006144272399667523,-0.00916902746208331,-0.012137252421184323,-0.015030647183062745,-0.017831373006860197,-0.02052216248653713,-0.023086426010173033,-0.025508354040440537,-0.02777301458566025,-0.02986644526049485,-0.03177573936869763,-0.033489125477186805,-0.03499603999084485,-0.03628719228059512,-0.03735462196321961,-0.03819174797976855,-0.03879340916997726,-0.03915589609253548,-0.03927697389502648,-0.03915589609253546,-0.03879340916997723,-0.03819174797976849,-0.03735462196321952,-0.036287192280595015,-0.034996039990844725,-0.033489125477186674,-0.03177573936869747,-0.02986644526049468,-0.027773014585660068,-0.025508354040440332,-0.023086426010172807,-0.02052216248653688,-0.017831373006859927,-0.015030647183062457,-0.012137252421184016,-0.009169027462082983,-0.006144272399667176,-0.0030816358547295104,4.745247338816901e-16
0.0,0.006158520050333362,0.01227907077664069,0.01832391694840465,0.024255790078860986,0.030038118197612457,0.03563525132898773,0.041012681285996264,0.046137254424776154,0.05097737604783335,0.05550320519585794,0.05968683862716144,0.06350248285044055,0.06692661315022835,0.06993811862458774,0.07251843234084207,0.07465164580688932,0.0763246070523458,0.07752700171481723,0.07825141663137267,0.07849338554315913,0.07825141663137267,0.07752700171481723,0.07632460705234581,0.07465164580688934,0.0725184323408421,0.06993811862458775,0.06692661315022838,0.0635024828504406,0.059686838627161495,0.055503205195858,0.05097737604783343,0.04613725442477624,0.04101268128599635,0.03563525132898783,0.030038118197612564,0.024255790078861104,0.01832391694840478,0.012279070776640835,0.006158520050333517,1.6461239016758784e-16,-0.006158520050333188,-0.012279070776640505,-0.018323916948404458,-0.024255790078860785,-0.030038118197612245,-0.03563525132898751,-0.04101268128599602,-0.04613725442477591,-0.050977376047833096,-0.05550320519585767,-0.059686838627161155,-0.06350248285044026,-0.06692661315022803,-0.0699381186245874,-0.07251843234084174,-0.07465164580688895,-0.07632460705234541,-0.07752700171481682,-0.07825141663137224,-0.07849338554315868,-0.0782514166313722,-0.07752700171481673,-0.07632460705234528,-0.07465164580688877,-0.07251843234084153,-0.06993811862458715,-0.06692661315022776,-0.06350248285043997,-0.05968683862716081,-0.055503205195857296,-0.05097737604783269,-0.04613725442477547,-0.041012681285995535,-0.035635251328986976,-0.03003811819761167,-0.02425579007886017,-0.018323916948403803,-0.012279070776639811,-0.006158520050332451,9.483177850179734e-16
0.0,0.00922590825439758,0.01839493571648099,0.027450552282935445,0.03633692706633068,0.04499927261110758,0.0533841826764604,0.06143996150357071,0.06911694253715106,0.0763677946362742,0.08314781388659606,0.08941519921485316,0.09513131010637974,0.10026090483672977,0.10477235774862728,0.1086378542346601,0.11183356222358382,0.11433977911296601,0.11614105324228191,0.11722627915753989,0.1175887660800981,0.1172262791575399,0.11614105324228192,0.11433977911296604,0.11183356222358387,0.10863785423466013,0.10477235774862731,0.10026090483672982,0.09513131010637982,0.08941519921485323,0.08314781388659614,0.07636779463627431,0.06911694253715119,0.06143996150357084,0.05338418267646055,0.04499927261110774,0.03633692706633086,0.027450552282935643,0.018394935716481205,0.009225908254397813,2.4647890263949024e-16,-0.00922590825439732,-0.018394935716480713,-0.027450552282935158,-0.03633692706633038,-0.04499927261110726,-0.05338418267646007,-0.06143996150357035,-0.0691169425371507,-0.07636779463627381,-0.08314781388659565,-0.08941519921485273,-0.0951313101063793,-0.1002609048367293,-0.10477235774862678,-0.10863785423465959,-0.11183356222358329,-0.11433977911296543,-0.1161410532422813,-0.11722627915753923,-0.11758876608009743,-0.11722627915753916,-0.11614105324228118,-0.11433977911296525,-0.11183356222358302,-0.10863785423465927,-0.10477235774862642,-0.10026090483672886,-0.09513131010637882,-0.08941519921485222,-0.08314781388659508,-0.0763677946362732,-0.06911694253715002,-0.061439961503569625,-0.05338418267645927,-0.0449992726111064,-0.03633692706632946,-0.027450552282934183,-0.018394935716479672,-0.009225908254396216,1.4206485988652033e-15
0.0,0.012279070776640689,0.02448243699873801,0.03653486085550168,0.048362035146017106,0.05989104140784872,0.07105079948360872,0.0817725057537639,0.09199005733382962,0.1016404596206341,0.1106642146749948,0.1190056880462985,0.12661345177738978,0.1334406014750283,0.1394450454910704,0.14458976443147703,0.14884303939318785,0.15217864752170654,0.15457602368371848,0.15602038725797637,0.15650283326274536,0.1560203872579764,0.1545760236837185,0.15217864752170657,0.1488430393931879,0.14458976443147709,0.13944504549107048,0.13344060147502834,0.12661345177738986,0.1190056880462986,0.11066421467499492,0.10164045962063424,0.09199005733382977,0.08177250575376406,0.07105079948360891,0.05989104140784894,0.04836203514601735,0.03653486085550194,0.0244824369987383,0.012279070776641,3.2900989979365387e-16,-0.01227907077664034,-0.024482436998737644,-0.03653486085550128,-0.0483620351460167,-0.059891041407848296,-0.07105079948360828,-0.08177250575376344,-0.09199005733382912,-0.10164045962063359,-0.11066421467499427,-0.11900568804629795,-0.1266134517773892,-0.13344060147502765,-0.13944504549106976,-0.14458976443147636,-0.14884303939318713,-0.15217864752170573,-0.15457602368371764,-0.15602038725797548,-0.15650283326274442,-0.15602038725797543,-0.15457602368371748,-0.1521786475217055,-0.1488430393931868,-0.14458976443147592,-0.13944504549106926,-0.13344060147502712,-0.12661345177738856,-0.11900568804629726,-0.1106642146749935,-0.10164045962063277,-0.09199005733382823,-0.08177250575376245,-0.07105079948360721,-0.05989104140784715,-0.04836203514601548,-0.03653486085549999,-0.024482436998736264,-0.012279070776638869,1.8907888755436477e-15
0.0,0.015313299861751018,0.03053218813766541,0.045562835320728266,0.0603125724728586,0.07469046255972822,0.08860786110781799,0.10197896272707423,0.11472133012967176,0.12675640238330646,0.138009979265467,0.1484126787324808,0.15790036468288512,0.16641454237782002,0.17390271908054483,0.18031872769161578,0.1856230113844063,0.18978286748609696,0.19277264910052844,0.1945739232298443,0.1951755844200531,0.19457392322984435,0.19277264910052846,0.18978286748609705,0.18562301138440637,0.1803187276916159,0.17390271908054492,0.16641454237782013,0.15790036468288524,0.1484126787324809,0.13800997926546713,0.12675640238330663,0.11472133012967196,0.10197896272707445,0.08860786110781824,0.07469046255972851,0.06031257247285891,0.04556283532072859,0.03053218813766577,0.015313299861751407,4.1061742606549714e-16,-0.015313299861750585,-0.030532188137664954,-0.04556283532072777,-0.06031257247285809,-0.0746904625597277,-0.0886078611078174,-0.10197896272707363,-0.11472133012967116,-0.12675640238330582,-0.1380099792654663,-0.1484126787324801,-0.1579003646828844,-0.16641454237781927,-0.17390271908054405,-0.18031872769161497,-0.18562301138440537,-0.18978286748609602,-0.19277264910052735,-0.1945739232298432,-0.19517558442005192,-0.19457392322984315,-0.1927726491005272,-0.1897828674860957,-0.18562301138440498,-0.18031872769161444,-0.17390271908054342,-0.16641454237781858,-0.15790036468288363,-0.14841267873247924,-0.13800997926546538,-0.12675640238330477,-0.11472133012967002,-0.10197896272707241,-0.08860786110781611,-0.07469046255972628,-0.060312572472856575,-0.04556283532072616,-0.030532188137663226,-0.015313299861748753,2.3580136928231146e-15
0.0,0.018323916948404646,0.03653486085550168,0.05452055519635046,0.0721701121844894,0.08937471643201335,0.10602829583262487,0.12202817553144205,0.13727571094962182,0.15167689596099104,0.16514294247107464,0.17759082782522312,0.1889438066708862,0.19913188411823185,0.20809224728191755,0.2157696525434162,0.22211676614629425,0.22709445602456052,0.2306720330648657,0.23282744031509114,0.23354738897279362,0.23282744031509114,0.23067203306486575,0.2270944560245606,0.2221167661462943,0.2157696525434163,0.20809224728191764,0.19913188411823193,0.18894380667088634,0.17759082782522326,0.16514294247107483,0.15167689596099126,0.13727571094962207,0.12202817553144234,0.10602829583262519,0.0893747164320137,0.07217011218448978,0.054520555196350864,0.0365348608555021,0.018323916948405107,4.905403161174717e-16,-0.018323916948404125,-0.03653486085550112,-0.05452055519634988,-0.07217011218448878,-0.08937471643201271,-0.10602829583262419,-0.12202817553144135,-0.1372757109496211,-0.1516768959609903,-0.16514294247107386,-0.17759082782522229,-0.18894380667088534,-0.19913188411823096,-0.20809224728191664,-0.21576965254341518,-0.2221167661462932,-0.22709445602455938,-0.23067203306486445,-0.23282744031508984,-0.23354738897279226,-0.23282744031508973,-0.23067203306486425,-0.22709445602455905,-0.22211676614629267,-0.21576965254341457,-0.2080922472819159,-0.19913188411823007,-0.1889438066708844,-0.17759082782522123,-0.16514294247107272,-0.15167689596098902,-0.13727571094961974,-0.1220281755314399,-0.10602829583262262,-0.08937471643201102,-0.07217011218448699,-0.05452055519634794,-0.036534860855499056,-0.018323916948401932,2.821602623900491e-15
0.0,0.021306279883267828,0.04248119946599829,0.06339420832758857,0.08391637081412581,0.10392116096956898,0.12328524261034202,0.14188922973391901,0.15961842257322958,0.17636351475886453,0.19202126722919116,0.20649514473349895,0.21969591100392105,0.2315421789267002,0.24196091232080855,0.2508878762302911,0.258268032954129,0.26405588137196867,0.2682157374736594,0.27072195436304164,0.2715590803795906,0.27072195436304164,0.26821573747365945,0.2640558813719688,0.25826803295412903,0.25088787623029113,0.24196091232080866,0.23154217892670031,0.21969591100392122,0.20649514473349911,0.19202126722919138,0.17636351475886478,0.1596184225732299,0.14188922973391935,0.1232852426103424,0.10392116096956938,0.08391637081412624,0.06339420832758903,0.04248119946599879,0.021306279883268366,5.68882416935133e-16,-0.021306279883267224,-0.04248119946599765,-0.06339420832758788,-0.08391637081412509,-0.10392116096956823,-0.12328524261034125,-0.1418892297339182,-0.15961842257322872,-0.17636351475886364,-0.19202126722919027,-0.20649514473349798,-0.2196959110039201,-0.23154217892669918,-0.24196091232080746,-0.25088787623028985,-0.2582680329541277,-0.26405588137196734,-0.26821573747365796,-0.27072195436304014,-0.27155908037958904,-0.27072195436304,-0.26821573747365773,-0.264055881371967,-0.25826803295412715,-0.2508878762302892,-0.2419609123208066,-0.23154217892669815,-0.21969591100391897,-0.20649514473349675,-0.1920212672291889,-0.1763635147588622,-0.15961842257322714,-0.1418892297339165,-0.12328524261033942,-0.10392116096956627,-0.083916370814123,-0.06339420832758563,-0.042481199465995254,-0.02130627988326467,3.2808408482456508e-15
0.0,0.024255790078860983,0.0483620351460171,0.0721701121844894,0.09553323648234671,0.11830736660926554,0.14035209247984667,0.16153150102848277,0.18171501415860347,0.20077819380006234,0.21860350911121934,0.23508106109566232,0.25010926016606516,0.2635954524777755,0.27545649117057763,0.2856192489967348,0.2940210691747889,0.3006101516894534,0.3053458726559332,0.30819903477968297,0.30915204736743696,0.308199034779683,0.30534587265593327,0.30061015168945343,0.29402106917478893,0.2856192489967349,0.27545649117057774,0.26359545247777566,0.2501092601660654,0.23508106109566257,0.21860350911121965,0.2007781938000627,0.1817150141586038,0.1615315010284832,0.14035209247984712,0.11830736660926602,0.09553323648234721,0.07217011218448993,0.048362035146017675,0.024255790078861594,6.489865678456014e-16,-0.024255790078860296,-0.04836203514601637,-0.07217011218448861,-0.0955332364823459,-0.1183073666092647,-0.1403520924798458,-0.16153150102848188,-0.18171501415860253,-0.20077819380006134,-0.2186035091112183,-0.23508106109566126,-0.25010926016606405,-0.26359545247777433,-0.27545649117057636,-0.28561924899673347,-0.29402106917478743,-0.3006101516894519,-0.3053458726559316,-0.30819903477968125,-0.3091520473674352,-0.3081990347796811,-0.3053458726559313,-0.30061015168945143,-0.2940210691747868,-0.28561924899673263,-0.2754564911705754,-0.2635954524777732,-0.2501092601660628,-0.23508106109565985,-0.2186035091112168,-0.2007781938000597,-0.1817150141586007,-0.1615315010284799,-0.14035209247984373,-0.11830736660926247,-0.09553323648234352,-0.07217011218448607,-0.04836203514601364,-0.024255790078857385,3.735020253802903e-15
0.0,0.027167899604247266,0.05416830007319098,0.08083473495939585,0.10700279682429895,0.1325111508647396,0.15720252959567002,0.18092470245649736,0.20353141436311176,0.22488328741911429,0.24484868022689646,0.26330449950063145,0.280136958977314,0.2952422809469096,0.3085273360764464,0.3199102175833217,0.32932074621785346,0.33670090294169136,0.34200518663448193,0.3452008946234057,0.3462683243060302,0.3452008946234057,0.34200518663448193,0.3367009029416914,0.3293207462178535,0.31991021758332183,0.30852733607644656,0.2952422809469098,0.2801369589773142,0.26330449950063173,0.2448486802268968,0.22488328741911467,0.20353141436311217,0.18092470245649786,0.15720252959567052,0.13251115086474013,0.10700279682429951,0.08083473495939644,0.05416830007319162,0.027167899604247956,7.299468483477034e-16,-0.027167899604246495,-0.054168300073190165,-0.08083473495939497,-0.10700279682429804,-0.13251115086473866,-0.15720252959566905,-0.18092470245649636,-0.2035314143631107,-0.22488328741911318,-0.2448486802268953,-0.26330449950063023,-0.2801369589773127,-0.29524228094690824,-0.308527336076445,-0.3199102175833202,-0.3293207462178519,-0.3367009029416897,-0.3420051866344801,-0.3452008946234038,-0.34626832430602816,-0.3452008946234036,-0.34200518663447976,-0.33670090294168914,-0.3293207462178512,-0.3199102175833193,-0.3085273360764439,-0.295242280946907,-0.2801369589773113,-0.2633044995006287,-0.24484868022689354,-0.2248832874191113,-0.20353141436310865,-0.18092470245649417,-0.1572025295956667,-0.13251115086473614,-0.10700279682429537,-0.08083473495939211,-0.054168300073187105,-0.02716789960424324,4.18344052884846e-15
